x1,y1,z1,x2,y2,z2,x3,y3,z3
-0.475286920272,0.114172529292,-1.25411538231,-0.475286920272,0.614172529292,-1.25411538231,-0.475286920272,1.11417252929,-1.25411538231
-0.4789785105,0.0935781114537,-1.27066552318,-0.4789785105,0.593578111454,-1.27066552318,-0.4789785105,1.09357811145,-1.27066552318
-0.482020644344,0.0810954642932,-1.27985931785,-0.482020644344,0.581095464293,-1.27985931785,-0.482020644344,1.08109546429,-1.27985931785
-0.487365477792,0.0610495835368,-1.29478889103,-0.487365477792,0.561049583537,-1.29478889103,-0.487365477792,1.06104958354,-1.29478889103
-0.492272424349,0.0474663758474,-1.30386958819,-0.492272424349,0.547466375847,-1.30386958819,-0.492272424349,1.04746637585,-1.30386958819
-0.500800620134,0.0280257370101,-1.31602458086,-0.500800620134,0.52802573701,-1.31602458086,-0.500800620134,1.02802573701,-1.31602458086
-0.507799833425,0.013790204177,-1.32429829084,-0.507799833425,0.513790204177,-1.32429829084,-0.507799833425,1.01379020418,-1.32429829084
-0.517452301396,-0.00501143251022,-1.33463115414,-0.517452301396,0.49498856749,-1.33463115414,-0.517452301396,0.99498856749,-1.33463115414
-0.526488005312,-0.0197304205196,-1.34175720226,-0.526488005312,0.48026957948,-1.34175720226,-0.526488005312,0.98026957948,-1.34175720226
-0.538726341713,-0.0376690856903,-1.34935415565,-0.538726341713,0.46233091431,-1.34935415565,-0.538726341713,0.96233091431,-1.34935415565
-0.549860642364,-0.0521823047657,-1.35495766191,-0.549860642364,0.447817695234,-1.35495766191,-0.549860642364,0.947817695234,-1.35495766191
-0.563453654174,-0.0690196880783,-1.36037644329,-0.563453654174,0.430980311922,-1.36037644329,-0.563453654174,0.930980311922,-1.36037644329
-0.57675995474,-0.0833686222031,-1.36407274931,-0.57675995474,0.416631377797,-1.36407274931,-0.57675995474,0.916631377797,-1.36407274931
-0.592090184238,-0.0990823235835,-1.36699670441,-0.592090184238,0.400917676417,-1.36699670441,-0.592090184238,0.900917676417,-1.36699670441
-0.606915781736,-0.112754536725,-1.36891373381,-0.606915781736,0.387245463275,-1.36891373381,-0.606915781736,0.887245463275,-1.36891373381
-0.623177343832,-0.12728215767,-1.3696315433,-0.623177343832,0.37271784233,-1.3696315433,-0.623177343832,0.87271784233,-1.3696315433
-0.638767374792,-0.140754063055,-1.36868434516,-0.638767374792,0.359245936945,-1.36868434516,-0.638767374792,0.859245936945,-1.36868434516
-0.654530924693,-0.155017427822,-1.3665870961,-0.654530924693,0.344982572178,-1.3665870961,-0.654530924693,0.844982572178,-1.3665870961
-0.669846957951,-0.16931122906,-1.36283035131,-0.669846957951,0.33068877094,-1.36283035131,-0.669846957951,0.83068877094,-1.36283035131
-0.68437965088,-0.184547423954,-1.35837862752,-0.68437965088,0.315452576046,-1.35837862752,-0.68437965088,0.815452576046,-1.35837862752
-0.698119076182,-0.199858964092,-1.35239995122,-0.698119076182,0.300141035908,-1.35239995122,-0.698119076182,0.800141035908,-1.35239995122
-0.710589043808,-0.215817134255,-1.34596275921,-0.710589043808,0.284182865745,-1.34596275921,-0.710589043808,0.784182865745,-1.34596275921
-0.722503951992,-0.232459884321,-1.33792668727,-0.722503951992,0.267540115679,-1.33792668727,-0.722503951992,0.767540115679,-1.33792668727
-0.732657244867,-0.248894717139,-1.3296487493,-0.732657244867,0.251105282861,-1.3296487493,-0.732657244867,0.751105282861,-1.3296487493
-0.742388865726,-0.266311237635,-1.31966080372,-0.742388865726,0.233688762365,-1.31966080372,-0.742388865726,0.733688762365,-1.31966080372
-0.750613211547,-0.28305155584,-1.30983415466,-0.750613211547,0.21694844416,-1.30983415466,-0.750613211547,0.71694844416,-1.30983415466
-0.757814912934,-0.301092349962,-1.29818040497,-0.757814912934,0.198907650038,-1.29818040497,-0.757814912934,0.698907650038,-1.29818040497
-0.763025623196,-0.317774287719,-1.28681230435,-0.763025623196,0.182225712281,-1.28681230435,-0.763025623196,0.682225712281,-1.28681230435
-0.767705466265,-0.336018227399,-1.27365901185,-0.767705466265,0.163981772601,-1.27365901185,-0.767705466265,0.663981772601,-1.27365901185
-0.771063173779,-0.352501971373,-1.26140594189,-0.771063173779,0.147498028627,-1.26140594189,-0.771063173779,0.647498028627,-1.26140594189
-0.773551912318,-0.370956676535,-1.24706309432,-0.773551912318,0.129043323465,-1.24706309432,-0.773551912318,0.629043323465,-1.24706309432
-0.774097972333,-0.38686759821,-1.23391630323,-0.774097972333,0.11313240179,-1.23391630323,-0.774097972333,0.61313240179,-1.23391630323
-0.773105559571,-0.405009372545,-1.21849825153,-0.773105559571,0.0949906274545,-1.21849825153,-0.773105559571,0.594990627455,-1.21849825153
-0.771371356258,-0.420114204518,-1.20492858283,-0.771371356258,0.0798857954819,-1.20492858283,-0.771371356258,0.579885795482,-1.20492858283
-0.767695302002,-0.437603693534,-1.18816326433,-0.767695302002,0.0623963064656,-1.18816326433,-0.767695302002,0.562396306466,-1.18816326433
-0.762351436558,-0.451856505419,-1.1739955253,-0.762351436558,0.0481434945808,-1.1739955253,-0.762351436558,0.548143494581,-1.1739955253
-0.75350224408,-0.46818916041,-1.1568427007,-0.75350224408,0.0318108395902,-1.1568427007,-0.75350224408,0.53181083959,-1.1568427007
-0.744103518854,-0.480188638452,-1.14329649599,-0.744103518854,0.0198113615484,-1.14329649599,-0.744103518854,0.519811361548,-1.14329649599
-0.728758911429,-0.493935620738,-1.12713172706,-0.728758911429,0.00606437926189,-1.12713172706,-0.728758911429,0.506064379262,-1.12713172706
-0.71479360869,-0.500791956757,-1.11313114809,-0.71479360869,-0.000791956757125,-1.11313114809,-0.71479360869,0.499208043243,-1.11313114809
-0.696343662306,-0.507212760074,-1.09382044079,-0.696343662306,-0.00721276007356,-1.09382044079,-0.696343662306,0.492787239926,-1.09382044079
-0.677530834267,-0.511727923727,-1.07691474972,-0.677530834267,-0.0117279237271,-1.07691474972,-0.677530834267,0.488272076273,-1.07691474972
-0.650901603928,-0.514274817584,-1.05378440114,-0.650901603928,-0.0142748175841,-1.05378440114,-0.650901603928,0.485725182416,-1.05378440114
-0.62626964034,-0.516691671889,-1.03107961612,-0.62626964034,-0.0166916718888,-1.03107961612,-0.62626964034,0.483308328111,-1.03107961612
-0.595431787922,-0.515907337517,-1.00597606141,-0.595431787922,-0.0159073375173,-1.00597606141,-0.595431787922,0.484092662483,-1.00597606141
-0.568467757508,-0.515665171935,-0.98799813202,-0.568467757508,-0.0156651719352,-0.98799813202,-0.568467757508,0.484334828065,-0.98799813202
-0.540481259667,-0.513524359037,-0.971152972337,-0.540481259667,-0.0135243590367,-0.971152972337,-0.540481259667,0.486475640963,-0.971152972337
-0.517329901654,-0.510443591777,-0.960893801393,-0.517329901654,-0.0104435917771,-0.960893801393,-0.517329901654,0.489556408223,-0.960893801393
-0.493170503894,-0.506981933527,-0.95146212164,-0.493170503894,-0.00698193352696,-0.95146212164,-0.493170503894,0.493018066473,-0.95146212164
-0.471902071658,-0.504586105231,-0.946312493448,-0.471902071658,-0.00458610523144,-0.946312493448,-0.471902071658,0.495413894769,-0.946312493448
-0.448919946833,-0.501807499604,-0.938995556361,-0.448919946833,-0.00180749960422,-0.938995556361,-0.448919946833,0.498192500396,-0.938995556361
-0.427398794929,-0.500047391676,-0.9337708338,-0.427398794929,-4.73916758741e-05,-0.9337708338,-0.427398794929,0.499952608324,-0.9337708338
-0.404693533573,-0.497662734273,-0.926948290437,-0.404693533573,0.00233726572651,-0.926948290437,-0.404693533573,0.502337265727,-0.926948290437
-0.382765103156,-0.496402023162,-0.922033795026,-0.382765103156,0.0035979768379,-0.922033795026,-0.382765103156,0.503597976838,-0.922033795026
-0.360284072102,-0.494196076689,-0.916027018925,-0.360284072102,0.00580392331073,-0.916027018925,-0.360284072102,0.505803923311,-0.916027018925
-0.338057059314,-0.493237955958,-0.911496391123,-0.338057059314,0.00676204404154,-0.911496391123,-0.338057059314,0.506762044042,-0.911496391123
-0.315708352971,-0.491413314164,-0.906419600687,-0.315708352971,0.00858668583577,-0.906419600687,-0.315708352971,0.508586685836,-0.906419600687
-0.293207869907,-0.490892181525,-0.902497535399,-0.293207869907,0.00910781847487,-0.902497535399,-0.293207869907,0.509107818475,-0.902497535399
-0.271064831473,-0.489355804014,-0.898371885579,-0.271064831473,0.0106441959859,-0.898371885579,-0.271064831473,0.510644195986,-0.898371885579
-0.248261293132,-0.48906263414,-0.895244008002,-0.248261293132,0.0109373658599,-0.895244008002,-0.248261293132,0.51093736586,-0.895244008002
-0.226130963121,-0.487755982849,-0.892174250192,-0.226130963121,0.0122440171506,-0.892174250192,-0.226130963121,0.512244017151,-0.892174250192
-0.203068992545,-0.487543001752,-0.890019289755,-0.203068992545,0.0124569982476,-0.890019289755,-0.203068992545,0.512456998248,-0.890019289755
-0.181037043621,-0.486659143368,-0.888063016026,-0.181037043621,0.0133408566322,-0.888063016026,-0.181037043621,0.513340856632,-0.888063016026
-0.157798120014,-0.486649187847,-0.887040647582,-0.157798120014,0.0133508121528,-0.887040647582,-0.157798120014,0.513350812153,-0.887040647582
-0.135825627861,-0.486203185615,-0.886226431009,-0.135825627861,0.0137968143852,-0.886226431009,-0.135825627861,0.513796814385,-0.886226431009
-0.112471789146,-0.486233442137,-0.88637359715,-0.112471789146,0.013766557863,-0.88637359715,-0.112471789146,0.513766557863,-0.88637359715
-0.0905627197101,-0.486233998012,-0.886750608656,-0.0905627197101,0.0137660019882,-0.886750608656,-0.0905627197101,0.513766001988,-0.886750608656
-0.0671645852665,-0.486280759779,-0.888063349155,-0.0671645852665,0.0137192402209,-0.888063349155,-0.0671645852665,0.513719240221,-0.888063349155
-0.0453124673142,-0.486759881846,-0.889566642145,-0.0453124673142,0.0132401181541,-0.889566642145,-0.0453124673142,0.513240118154,-0.889566642145
-0.0218770789271,-0.486924661842,-0.892010976397,-0.0218770789271,0.0130753381584,-0.892010976397,-0.0218770789271,0.513075338158,-0.892010976397
-5.95272135407e-05,-0.487906417454,-0.894619193182,-5.95272135407e-05,0.0120935825461,-0.894619193182,-5.95272135407e-05,0.512093582546,-0.894619193182
0.0233015337344,-0.488063837995,-0.898054707378,0.0233015337344,0.0119361620054,-0.898054707378,0.0233015337344,0.511936162005,-0.898054707378
0.0450714131295,-0.489412981133,-0.901702035283,0.0450714131295,0.0105870188675,-0.901702035283,0.0450714131295,0.510587018867,-0.901702035283
0.0682455531092,-0.489668422992,-0.905943587777,0.0682455531092,0.0103315770081,-0.905943587777,0.0682455531092,0.510331577008,-0.905943587777
0.0900486650075,-0.491404102365,-0.910463795776,0.0900486650075,0.00859589763458,-0.910463795776,0.0900486650075,0.508595897635,-0.910463795776
0.113192713348,-0.491877333586,-0.915334736904,0.113192713348,0.00812266641405,-0.915334736904,0.113192713348,0.508122666414,-0.915334736904
0.135021711405,-0.494070923415,-0.920738737998,0.135021711405,0.0059290765851,-0.920738737998,0.135021711405,0.505929076585,-0.920738737998
0.157827540367,-0.494813286548,-0.925958331511,0.157827540367,0.00518671345184,-0.925958331511,0.157827540367,0.505186713452,-0.925958331511
0.179784517701,-0.497225398403,-0.932098416212,0.179784517701,0.00277460159718,-0.932098416212,0.179784517701,0.502774601597,-0.932098416212
0.202466243377,-0.498466217748,-0.937585010093,0.202466243377,0.00153378225223,-0.937585010093,0.202466243377,0.501533782252,-0.937585010093
0.224493263517,-0.501096682148,-0.944183800735,0.224493263517,-0.00109668214796,-0.944183800735,0.224493263517,0.498903317852,-0.944183800735
0.247040754908,-0.502751484161,-0.9497368112,0.247040754908,-0.00275148416067,-0.9497368112,0.247040754908,0.497248515839,-0.9497368112
0.269546023193,-0.50620182847,-0.957063017087,0.269546023193,-0.00620182846978,-0.957063017087,0.269546023193,0.49379817153,-0.957063017087
0.293228348219,-0.508940275419,-0.965790796296,0.293228348219,-0.00894027541929,-0.965790796296,0.293228348219,0.491059724581,-0.965790796296
0.317846759364,-0.51126790387,-0.979505845283,0.317846759364,-0.0112679038702,-0.979505845283,0.317846759364,0.48873209613,-0.979505845283
0.344757850456,-0.512729076003,-0.996920398984,0.344757850456,-0.0127290760028,-0.996920398984,0.344757850456,0.487270923997,-0.996920398984
0.372488228484,-0.513607747821,-1.01869641096,0.372488228484,-0.0136077478207,-1.01869641096,0.372488228484,0.486392252179,-1.01869641096
0.399096517723,-0.511178322755,-1.04280504808,0.399096517723,-0.0111783227547,-1.04280504808,0.399096517723,0.488821677245,-1.04280504808
0.424004790123,-0.509987356316,-1.06675204939,0.424004790123,-0.00998735631607,-1.06675204939,0.424004790123,0.490012643684,-1.06675204939
0.444944991396,-0.506017602843,-1.08849126761,0.444944991396,-0.00601760284283,-1.08849126761,0.444944991396,0.493982397157,-1.08849126761
0.46345736695,-0.500720317272,-1.10831105268,0.46345736695,-0.000720317271597,-1.10831105268,0.46345736695,0.499279682728,-1.10831105268
0.480391107528,-0.496486121038,-1.1253940208,0.480391107528,0.00351387896191,-1.1253940208,0.480391107528,0.503513878962,-1.1253940208
0.495662931286,-0.487589796121,-1.14035653896,0.495662931286,0.0124102038793,-1.14035653896,0.495662931286,0.512410203879,-1.14035653896
0.507606592393,-0.474376641104,-1.15570140812,0.507606592393,0.0256233588955,-1.15570140812,0.507606592393,0.525623358896,-1.15570140812
0.5166839563,-0.459667161215,-1.17143367755,0.5166839563,0.0403328387851,-1.17143367755,0.5166839563,0.540332838785,-1.17143367755
0.523426754172,-0.444204485082,-1.18734594191,0.523426754172,0.0557955149182,-1.18734594191,0.523426754172,0.555795514918,-1.18734594191
0.527662168815,-0.428887302534,-1.20315864502,0.527662168815,0.0711126974662,-1.20315864502,0.527662168815,0.571112697466,-1.20315864502
0.530060104544,-0.412614346908,-1.21818861456,0.530060104544,0.087385653092,-1.21818861456,0.530060104544,0.587385653092,-1.21818861456
0.53114768053,-0.395411006964,-1.23307201092,0.53114768053,0.104588993036,-1.23307201092,0.53114768053,0.604588993036,-1.23307201092
0.530683863195,-0.378215457267,-1.2471195552,0.530683863195,0.121784542733,-1.2471195552,0.530683863195,0.621784542733,-1.2471195552
0.528576461018,-0.360716712359,-1.26102347908,0.528576461018,0.139283287641,-1.26102347908,0.528576461018,0.639283287641,-1.26102347908
0.525534004081,-0.343642219695,-1.27377280391,0.525534004081,0.156357780305,-1.27377280391,0.525534004081,0.656357780305,-1.27377280391
0.521340214752,-0.325613751373,-1.28675702963,0.521340214752,0.174386248627,-1.28675702963,0.521340214752,0.674386248627,-1.28675702963
0.516440226838,-0.308460156678,-1.2984165753,0.516440226838,0.191539843322,-1.2984165753,0.516440226838,0.691539843322,-1.2984165753
0.509278009987,-0.290214034461,-1.31016889914,0.509278009987,0.209785965539,-1.31016889914,0.509278009987,0.709785965539,-1.31016889914
0.501797734892,-0.273570359844,-1.31999113818,0.501797734892,0.226429640156,-1.31999113818,0.501797734892,0.726429640156,-1.31999113818
0.492326937591,-0.255441719289,-1.33043910353,0.492326937591,0.244558280711,-1.33043910353,0.492326937591,0.744558280711,-1.33043910353
0.483436444349,-0.239515139704,-1.33858980953,0.483436444349,0.260484860296,-1.33858980953,0.483436444349,0.760484860296,-1.33858980953
0.471249324834,-0.22152642843,-1.34714479739,0.471249324834,0.27847357157,-1.34714479739,0.471249324834,0.77847357157,-1.34714479739
0.460241510286,-0.206527276516,-1.3532500732,0.460241510286,0.293472723484,-1.3532500732,0.460241510286,0.793472723484,-1.3532500732
0.445354105384,-0.189280214312,-1.36004564669,0.445354105384,0.310719785688,-1.36004564669,0.445354105384,0.810719785688,-1.36004564669
0.432963938979,-0.175676325753,-1.36448786156,0.432963938979,0.324323674247,-1.36448786156,0.432963938979,0.824323674247,-1.36448786156
0.415597471456,-0.159109748519,-1.36895023412,0.415597471456,0.340890251481,-1.36895023412,0.415597471456,0.840890251481,-1.36895023412
0.402497513253,-0.146968766161,-1.37129824569,0.402497513253,0.353031233839,-1.37129824569,0.402497513253,0.853031233839,-1.37129824569
0.383502307169,-0.130371270103,-1.37260146265,0.383502307169,0.369628729897,-1.37260146265,0.383502307169,0.869628729897,-1.37260146265
0.370548396825,-0.118794274763,-1.37273396265,0.370548396825,0.381205725237,-1.37273396265,0.370548396825,0.881205725237,-1.37273396265
0.351262625576,-0.101313736043,-1.37037476784,0.351262625576,0.398686263957,-1.37037476784,0.351262625576,0.898686263957,-1.37037476784
0.339859908338,-0.0895848638705,-1.36900187837,0.339859908338,0.410415136129,-1.36900187837,0.339859908338,0.910415136129,-1.36900187837
0.321529807669,-0.0702213266321,-1.36352222792,0.321529807669,0.429778673368,-1.36352222792,0.321529807669,0.929778673368,-1.36352222792
0.31192726613,-0.0585456315205,-1.36044389572,0.31192726613,0.44145436848,-1.36044389572,0.31192726613,0.94145436848,-1.36044389572
0.295170489691,-0.0373514357884,-1.35165987685,0.295170489691,0.462648564212,-1.35165987685,0.295170489691,0.962648564212,-1.35165987685
0.287640046745,-0.0259810555109,-1.34733736175,0.287640046745,0.474018944489,-1.34733736175,0.287640046745,0.974018944489,-1.34733736175
0.272900359916,-0.00308166637296,-1.33543283032,0.272900359916,0.496918333627,-1.33543283032,0.272900359916,0.996918333627,-1.33543283032
0.267436931574,0.00723985773555,-1.33042685808,0.267436931574,0.507239857736,-1.33042685808,0.267436931574,1.00723985774,-1.33042685808
0.255542931082,0.0316309232782,-1.31507006395,0.255542931082,0.531630923278,-1.31507006395,0.255542931082,1.03163092328,-1.31507006395
0.251417670724,0.0410239582902,-1.30968430464,0.251417670724,0.54102395829,-1.30968430464,0.251417670724,1.04102395829,-1.30968430464
0.242565987515,0.0666722695209,-1.29147363669,0.242565987515,0.566672269521,-1.29147363669,0.242565987515,1.06667226952,-1.29147363669
0.240446312216,0.074504341164,-1.28626302575,0.240446312216,0.574504341164,-1.28626302575,0.240446312216,1.07450434116,-1.28626302575
0.234336512004,0.101182900649,-1.26534026913,0.234336512004,0.601182900649,-1.26534026913,0.234336512004,1.10118290065,-1.26534026913
0.232705054552,0.107561396854,-1.26077051952,0.232705054552,0.607561396854,-1.26077051952,0.232705054552,1.10756139685,-1.26077051952
0.231297286837,0.13549759658,-1.23652547264,0.231297286837,0.63549759658,-1.23652547264,0.231297286837,1.13549759658,-1.23652547264
0.231051937582,0.140194077779,-1.23291299537,0.231051937582,0.640194077779,-1.23291299537,0.231051937582,1.14019407778,-1.23291299537
0.233737797996,0.168320030895,-1.20586694956,0.233737797996,0.668320030895,-1.20586694956,0.233737797996,1.16832003089,-1.20586694956
0.233594245073,0.170839129283,-1.20347077758,0.233594245073,0.670839129283,-1.20347077758,0.233594245073,1.17083912928,-1.20347077758
0.24442647106,0.199476518732,-1.17325157636,0.24442647106,0.699476518732,-1.17325157636,0.24442647106,1.19947651873,-1.17325157636
0.244113397802,0.200537700513,-1.17301276605,0.244113397802,0.700537700513,-1.17301276605,0.244113397802,1.20053770051,-1.17301276605
0.265803568327,0.22693041735,-1.14054712385,0.265803568327,0.72693041735,-1.14054712385,0.265803568327,1.22693041735,-1.14054712385
0.263267962682,0.226420358621,-1.14239619604,0.263267962682,0.726420358621,-1.14239619604,0.263267962682,1.22642035862,-1.14239619604
0.297923349512,0.24292064165,-1.10677349663,0.297923349512,0.74292064165,-1.10677349663,0.297923349512,1.24292064165,-1.10677349663
0.292996996609,0.241822573025,-1.11101631973,0.292996996609,0.741822573025,-1.11101631973,0.292996996609,1.24182257303,-1.11101631973
0.340607548869,0.251934558338,-1.06347861863,0.340607548869,0.751934558338,-1.06347861863,0.340607548869,1.25193455834,-1.06347861863
0.331275566902,0.251576629865,-1.07156831092,0.331275566902,0.751576629865,-1.07156831092,0.331275566902,1.25157662986,-1.07156831092
0.397197768391,0.254673437819,-1.01413816336,0.397197768391,0.754673437819,-1.01413816336,0.397197768391,1.25467343782,-1.01413816336
0.382877388149,0.254553117934,-1.02297417431,0.382877388149,0.754553117934,-1.02297417431,0.382877388149,1.25455311793,-1.02297417431
0.456257684832,0.252755012947,-0.976912781711,0.456257684832,0.752755012947,-0.976912781711,0.456257684832,1.25275501295,-0.976912781711
0.438692067445,0.252409166493,-0.982918708041,0.438692067445,0.752409166493,-0.982918708041,0.438692067445,1.25240916649,-0.982918708041
0.51043063784,0.24988301373,-0.957484385664,0.51043063784,0.74988301373,-0.957484385664,0.51043063784,1.24988301373,-0.957484385664
0.489112092219,0.249819846369,-0.959652558661,0.489112092219,0.749819846369,-0.959652558661,0.489112092219,1.24981984637,-0.959652558661
0.561448018135,0.254163274717,-0.944062532655,0.561448018135,0.754163274717,-0.944062532655,0.561448018135,1.25416327472,-0.944062532655
0.53486291709,0.250839742956,-0.947829670202,0.53486291709,0.750839742956,-0.947829670202,0.53486291709,1.25083974296,-0.947829670202
0.61350831419,0.257994017575,-0.930773144121,0.61350831419,0.757994017575,-0.930773144121,0.61350831419,1.25799401757,-0.930773144121
0.580015054007,0.25549319314,-0.937616262596,0.580015054007,0.75549319314,-0.937616262596,0.580015054007,1.25549319314,-0.937616262596
0.666091097032,0.261378556486,-0.918533250452,0.666091097032,0.761378556486,-0.918533250452,0.666091097032,1.26137855649,-0.918533250452
0.624949936875,0.259458097894,-0.928401450851,0.624949936875,0.759458097894,-0.928401450851,0.624949936875,1.25945809789,-0.928401450851
0.719548972461,0.264202592841,-0.907286970496,0.719548972461,0.764202592841,-0.907286970496,0.719548972461,1.26420259284,-0.907286970496
0.670271565304,0.262478872873,-0.920209880176,0.670271565304,0.762478872873,-0.920209880176,0.670271565304,1.26247887287,-0.920209880176
0.773766593748,0.266578760819,-0.89738700866,0.773766593748,0.766578760819,-0.89738700866,0.773766593748,1.26657876082,-0.89738700866
0.715573400063,0.264848284834,-0.913461356303,0.715573400063,0.764848284834,-0.913461356303,0.715573400063,1.26484828483,-0.913461356303
0.828804925198,0.268553770211,-0.889108771023,0.828804925198,0.768553770211,-0.889108771023,0.828804925198,1.26855377021,-0.889108771023
0.761075167508,0.266549242921,-0.908374507949,0.761075167508,0.766549242921,-0.908374507949,0.761075167508,1.26654924292,-0.908374507949
0.884930371459,0.270094118607,-0.882514589861,0.884930371459,0.770094118607,-0.882514589861,0.884930371459,1.27009411861,-0.882514589861
0.806801877893,0.267338330143,-0.905094744782,0.806801877893,0.767338330143,-0.905094744782,0.806801877893,1.26733833014,-0.905094744782
0.94198450226,0.271191051364,-0.87779929245,0.94198450226,0.771191051364,-0.87779929245,0.94198450226,1.27119105136,-0.87779929245
0.852584550443,0.267705729601,-0.903878852596,0.852584550443,0.767705729601,-0.903878852596,0.852584550443,1.2677057296,-0.903878852596
1.0,0.271948330021,-0.875066482378,1.0,0.771948330021,-0.875066482378,1.0,1.27194833002,-0.875066482378
